Search ID,Booking Date, HotelCode, Age, Gender, Number of Rooms, Check in date, Check Out Date, Seen Price, isClicked, isBooked, Segment
1564, 2013-01-27 16:41:30,562,40,male,1,5/17/2013,5/21/2013,23500,TRUE,FALSE,couple
1565, 2013-01-27 16:41:30,457,40,male,1,5/17/2013,5/21/2013,21800,FALSE,FALSE,couple
1566, 2013-01-27 16:41:30,759,40,male,1,5/17/2013,5/21/2013,22700,TRUE,FALSE,couple
1567, 2013-01-27 16:41:30,637,40,male,1,5/17/2013,5/21/2013,5900,FALSE,FALSE,couple
1568, 2013-01-27 16:41:30,712,40,male,1,5/17/2013,5/21/2013,18200,TRUE,TRUE,couple
1569, 2013-01-27 16:41:30,378,40,male,1,5/17/2013,5/21/2013,20500,TRUE,FALSE,couple
1570, 2013-01-27 16:41:30,797,40,male,1,5/17/2013,5/21/2013,22200,TRUE,FALSE,couple
1571, 2013-01-27 16:41:30,564,40,male,1,5/17/2013,5/21/2013,28400,FALSE,FALSE,couple
1572, 2013-01-27 16:41:30,297,40,male,1,5/17/2013,5/21/2013,21800,TRUE,FALSE,couple
1573, 2013-01-27 16:41:30,354,40,male,1,5/17/2013,5/21/2013,23100,TRUE,FALSE,couple
1574, 2013-01-27 16:41:30,202,40,male,1,5/17/2013,5/21/2013,24500,FALSE,FALSE,couple
1575, 2013-01-27 16:41:30,23,40,male,1,5/17/2013,5/21/2013,15400,TRUE,FALSE,couple
1576, 2013-01-27 16:41:30,16,40,male,1,5/17/2013,5/21/2013,19900,TRUE,FALSE,couple
1577, 2013-01-27 16:41:30,155,40,male,1,5/17/2013,5/21/2013,17100,FALSE,FALSE,couple
1578, 2013-01-27 16:41:30,528,40,male,1,5/17/2013,5/21/2013,21700,FALSE,FALSE,couple
1579, 2013-01-27 16:41:30,318,40,male,1,5/17/2013,5/21/2013,19900,FALSE,FALSE,couple
1580, 2013-01-27 16:41:30,117,40,male,1,5/17/2013,5/21/2013,20100,FALSE,FALSE,couple
1581, 2013-01-27 16:41:30,667,40,male,1,5/17/2013,5/21/2013,17700,TRUE,FALSE,couple
1582, 2013-01-27 16:41:30,85,40,male,1,5/17/2013,5/21/2013,36900,FALSE,FALSE,couple
1583, 2013-01-27 16:41:30,506,40,male,1,5/17/2013,5/21/2013,12300,TRUE,FALSE,couple
1584, 2013-01-27 16:41:30,677,40,male,1,5/17/2013,5/21/2013,22000,FALSE,FALSE,couple
1585, 2013-01-27 16:41:30,128,40,male,1,5/17/2013,5/21/2013,24500,TRUE,FALSE,couple
1586, 2013-01-27 16:41:30,956,40,male,1,5/17/2013,5/21/2013,39100,TRUE,FALSE,couple
1587, 2013-01-06 13:27:46,703,24,male,1,1/7/2013,1/8/2013,7800,FALSE,FALSE,couple
1588, 2013-01-06 13:27:46,856,24,male,1,1/7/2013,1/8/2013,9900,TRUE,FALSE,couple
1589, 2013-01-23 17:43:39,481,46,female,2,2/11/2013,2/12/2013,17000,TRUE,FALSE,couple
1590, 2013-01-23 17:43:39,510,46,female,2,2/11/2013,2/12/2013,21000,TRUE,FALSE,couple
1591, 2013-01-23 17:43:39,65,46,female,2,2/11/2013,2/12/2013,20200,TRUE,FALSE,couple
1592, 2013-01-23 17:43:39,475,46,female,2,2/11/2013,2/12/2013,18800,FALSE,FALSE,couple
1593, 2013-01-23 17:43:39,496,46,female,2,2/11/2013,2/12/2013,21300,TRUE,FALSE,couple
1594, 2013-01-23 17:43:39,702,46,female,2,2/11/2013,2/12/2013,23500,TRUE,FALSE,couple
1595, 2013-01-23 17:43:39,782,46,female,2,2/11/2013,2/12/2013,22400,TRUE,FALSE,couple
1596, 2013-01-23 17:43:39,57,46,female,2,2/11/2013,2/12/2013,15600,FALSE,FALSE,couple
1597, 2013-02-07 19:05:30,400,26,male,1,2/22/2013,2/25/2013,10500,FALSE,FALSE,backpacker
1598, 2013-01-19 11:02:38,680,24,male,1,2/15/2013,2/17/2013,9600,TRUE,FALSE,couple
1599, 2013-01-19 11:02:38,955,24,male,1,2/15/2013,2/17/2013,11700,FALSE,FALSE,couple
1600, 2013-01-19 11:02:38,307,24,male,1,2/15/2013,2/17/2013,12900,TRUE,FALSE,couple
1601, 2013-01-19 11:02:38,711,24,male,1,2/15/2013,2/17/2013,7800,TRUE,FALSE,couple
1602, 2013-01-19 11:02:38,153,24,male,1,2/15/2013,2/17/2013,14800,FALSE,FALSE,couple
1603, 2013-01-19 11:02:38,833,24,male,1,2/15/2013,2/17/2013,15200,TRUE,FALSE,couple
1604, 2013-01-19 11:02:38,244,24,male,1,2/15/2013,2/17/2013,16300,FALSE,TRUE,couple
1605, 2013-01-19 11:02:38,305,24,male,1,2/15/2013,2/17/2013,10300,TRUE,FALSE,couple
1606, 2013-01-19 11:02:38,278,24,male,1,2/15/2013,2/17/2013,14000,FALSE,FALSE,couple
1607, 2013-01-19 11:02:38,12,24,male,1,2/15/2013,2/17/2013,9900,TRUE,FALSE,couple
1608, 2013-01-19 11:02:38,939,24,male,1,2/15/2013,2/17/2013,10800,TRUE,FALSE,couple
1609, 2012-11-16 22:50:04,773,28,male,1,12/5/2012,12/7/2012,13100,TRUE,FALSE,backpacker
1610, 2013-04-17 21:51:24,100,18,male,1,5/3/2013,5/9/2013,9400,TRUE,FALSE,couple
1611, 2013-04-17 21:51:24,894,18,male,1,5/3/2013,5/9/2013,6200,FALSE,FALSE,couple
1612, 2013-04-17 21:51:24,562,18,male,1,5/3/2013,5/9/2013,15300,FALSE,FALSE,couple
1613, 2013-04-17 21:51:24,149,18,male,1,5/3/2013,5/9/2013,12500,TRUE,FALSE,couple
1614, 2013-04-17 21:51:24,95,18,male,1,5/3/2013,5/9/2013,11600,TRUE,FALSE,couple
1615, 2013-04-17 21:51:24,396,18,male,1,5/3/2013,5/9/2013,11800,FALSE,FALSE,couple
1616, 2013-04-17 21:51:24,287,18,male,1,5/3/2013,5/9/2013,16000,FALSE,FALSE,couple
1617, 2013-04-17 21:51:24,541,18,male,1,5/3/2013,5/9/2013,9400,TRUE,FALSE,couple
1618, 2013-04-17 21:51:24,239,18,male,1,5/3/2013,5/9/2013,8600,TRUE,FALSE,couple
1619, 2013-04-17 21:51:24,842,18,male,1,5/3/2013,5/9/2013,15500,TRUE,FALSE,couple
1620, 2013-04-17 21:51:24,588,18,male,1,5/3/2013,5/9/2013,8400,TRUE,FALSE,couple
1621, 2013-04-17 21:51:24,637,18,male,1,5/3/2013,5/9/2013,9600,FALSE,FALSE,couple
1622, 2013-04-17 21:51:24,948,18,male,1,5/3/2013,5/9/2013,17100,FALSE,FALSE,couple
1623, 2013-04-17 21:51:24,969,18,male,1,5/3/2013,5/9/2013,10600,TRUE,FALSE,couple
1624, 2013-04-17 21:51:24,797,18,male,1,5/3/2013,5/9/2013,12100,FALSE,FALSE,couple
1625, 2013-04-17 21:51:24,564,18,male,1,5/3/2013,5/9/2013,18100,TRUE,FALSE,couple
1626, 2013-04-17 21:51:24,297,18,male,1,5/3/2013,5/9/2013,12900,FALSE,FALSE,couple
1627, 2013-04-17 21:51:24,365,18,male,1,5/3/2013,5/9/2013,6200,TRUE,FALSE,couple
1628, 2013-04-17 21:51:24,354,18,male,1,5/3/2013,5/9/2013,13700,FALSE,FALSE,couple
1629, 2013-04-17 21:51:24,215,18,male,1,5/3/2013,5/9/2013,11700,FALSE,FALSE,couple
1630, 2013-04-17 21:51:24,896,18,male,1,5/3/2013,5/9/2013,21300,TRUE,FALSE,couple
1631, 2013-04-17 21:51:24,376,18,male,1,5/3/2013,5/9/2013,15700,TRUE,FALSE,couple
1632, 2013-04-17 21:51:24,160,18,male,1,5/3/2013,5/9/2013,12800,TRUE,FALSE,couple
1633, 2013-04-17 21:51:24,647,18,male,1,5/3/2013,5/9/2013,9600,TRUE,FALSE,couple
1634, 2013-04-17 21:51:24,528,18,male,1,5/3/2013,5/9/2013,15400,FALSE,FALSE,couple
1635, 2013-04-17 21:51:24,318,18,male,1,5/3/2013,5/9/2013,10200,FALSE,FALSE,couple
1636, 2013-04-17 21:51:24,301,18,male,1,5/3/2013,5/9/2013,9200,FALSE,FALSE,couple
1637, 2013-04-17 21:51:24,790,18,male,1,5/3/2013,5/9/2013,19400,TRUE,FALSE,couple
1638, 2013-04-17 21:51:24,682,18,male,1,5/3/2013,5/9/2013,14600,TRUE,FALSE,couple
1639, 2013-04-17 21:51:24,128,18,male,1,5/3/2013,5/9/2013,13100,TRUE,FALSE,couple
1640, 2013-04-17 21:51:24,829,18,male,1,5/3/2013,5/9/2013,11500,TRUE,FALSE,couple
1641, 2013-04-17 21:51:24,119,18,male,1,5/3/2013,5/9/2013,13100,FALSE,FALSE,couple
1642, 2013-04-17 21:51:24,246,18,male,1,5/3/2013,5/9/2013,17200,TRUE,FALSE,couple
1643, 2013-01-11 09:21:19,472,26,male,1,3/20/2013,3/21/2013,18400,TRUE,FALSE,couple
1644, 2013-05-27 11:10:37,597,25,female,1,5/27/2013,5/29/2013,24900,TRUE,FALSE,backpacker
1645, 2013-05-27 11:10:37,839,25,female,1,5/27/2013,5/29/2013,10800,TRUE,FALSE,backpacker
1646, 2013-05-27 11:10:37,185,25,female,1,5/27/2013,5/29/2013,9200,TRUE,FALSE,backpacker
1647, 2013-05-27 11:10:37,469,25,female,1,5/27/2013,5/29/2013,8300,TRUE,FALSE,backpacker
1648, 2013-05-27 11:10:37,452,25,female,1,5/27/2013,5/29/2013,14800,TRUE,FALSE,backpacker
1649, 2013-05-27 11:10:37,203,25,female,1,5/27/2013,5/29/2013,11200,TRUE,FALSE,backpacker
1650, 2013-05-27 11:10:37,521,25,female,1,5/27/2013,5/29/2013,11900,FALSE,FALSE,backpacker
1651, 2013-05-27 11:10:37,137,25,female,1,5/27/2013,5/29/2013,9900,TRUE,FALSE,backpacker
1652, 2013-05-27 11:10:37,344,25,female,1,5/27/2013,5/29/2013,14200,FALSE,FALSE,backpacker
1653, 2013-05-27 11:10:37,483,25,female,1,5/27/2013,5/29/2013,11100,FALSE,FALSE,backpacker
1654, 2013-05-27 11:10:37,49,25,female,1,5/27/2013,5/29/2013,9300,TRUE,FALSE,backpacker
1655, 2013-05-27 11:10:37,792,25,female,1,5/27/2013,5/29/2013,10000,TRUE,FALSE,backpacker
1656, 2013-05-27 11:10:37,553,25,female,1,5/27/2013,5/29/2013,11700,TRUE,FALSE,backpacker
1657, 2013-05-27 11:10:37,405,25,female,1,5/27/2013,5/29/2013,14400,TRUE,FALSE,backpacker
1658, 2013-05-27 11:10:37,367,25,female,1,5/27/2013,5/29/2013,14000,TRUE,TRUE,backpacker
1659, 2013-05-27 11:10:37,393,25,female,1,5/27/2013,5/29/2013,13600,FALSE,FALSE,backpacker
1660, 2013-05-27 11:10:37,89,25,female,1,5/27/2013,5/29/2013,8500,TRUE,FALSE,backpacker
1661, 2013-05-27 11:10:37,61,25,female,1,5/27/2013,5/29/2013,8900,TRUE,FALSE,backpacker
1662, 2013-05-27 11:10:37,630,25,female,1,5/27/2013,5/29/2013,8800,TRUE,FALSE,backpacker
1663, 2013-05-27 11:10:37,183,25,female,1,5/27/2013,5/29/2013,8500,FALSE,FALSE,backpacker
1664, 2013-05-27 11:10:37,131,25,female,1,5/27/2013,5/29/2013,6200,TRUE,FALSE,backpacker
1665, 2013-05-27 11:10:37,909,25,female,1,5/27/2013,5/29/2013,10100,TRUE,FALSE,backpacker
1666, 2013-05-27 11:10:37,412,25,female,1,5/27/2013,5/29/2013,9200,FALSE,FALSE,backpacker
1667, 2013-05-27 11:10:37,7,25,female,1,5/27/2013,5/29/2013,10600,FALSE,FALSE,backpacker
1668, 2013-05-27 11:10:37,585,25,female,1,5/27/2013,5/29/2013,18800,TRUE,FALSE,backpacker
1669, 2013-05-27 11:10:37,253,25,female,1,5/27/2013,5/29/2013,11000,FALSE,FALSE,backpacker
1670, 2013-01-01 11:49:45,44,39,male,1,4/14/2013,4/29/2013,18300,TRUE,FALSE,couple
1671, 2013-01-01 11:49:45,562,39,male,1,4/14/2013,4/29/2013,16900,TRUE,FALSE,couple
1672, 2013-01-01 11:49:45,97,39,male,1,4/14/2013,4/29/2013,26000,FALSE,FALSE,couple
1673, 2013-01-01 11:49:45,636,39,male,1,4/14/2013,4/29/2013,16800,FALSE,FALSE,couple
1674, 2013-01-01 11:49:45,95,39,male,1,4/14/2013,4/29/2013,23000,TRUE,FALSE,couple
1675, 2013-01-01 11:49:45,599,39,male,1,4/14/2013,4/29/2013,19400,TRUE,FALSE,couple
1676, 2013-01-01 11:49:45,541,39,male,1,4/14/2013,4/29/2013,20900,FALSE,FALSE,couple
1677, 2013-01-01 11:49:45,759,39,male,1,4/14/2013,4/29/2013,20700,FALSE,FALSE,couple
1678, 2013-01-01 11:49:45,764,39,male,1,4/14/2013,4/29/2013,20400,TRUE,FALSE,couple
1679, 2013-01-01 11:49:45,712,39,male,1,4/14/2013,4/29/2013,21000,FALSE,FALSE,couple
1680, 2013-01-01 11:49:45,948,39,male,1,4/14/2013,4/29/2013,19800,TRUE,TRUE,couple
1681, 2013-01-01 11:49:45,859,39,male,1,4/14/2013,4/29/2013,21400,FALSE,FALSE,couple
1682, 2013-01-01 11:49:45,593,39,male,1,4/14/2013,4/29/2013,21600,TRUE,FALSE,couple
1683, 2013-01-01 11:49:45,969,39,male,1,4/14/2013,4/29/2013,18100,TRUE,FALSE,couple
1684, 2013-01-01 11:49:45,797,39,male,1,4/14/2013,4/29/2013,18800,TRUE,FALSE,couple
1685, 2013-01-01 11:49:45,564,39,male,1,4/14/2013,4/29/2013,26100,TRUE,FALSE,couple
1686, 2013-01-01 11:49:45,297,39,male,1,4/14/2013,4/29/2013,22300,TRUE,FALSE,couple
1687, 2013-01-01 11:49:45,215,39,male,1,4/14/2013,4/29/2013,20700,FALSE,FALSE,couple
1688, 2013-01-01 11:49:45,896,39,male,1,4/14/2013,4/29/2013,28300,FALSE,FALSE,couple
1689, 2013-01-01 11:49:45,16,39,male,1,4/14/2013,4/29/2013,20100,TRUE,FALSE,couple
1690, 2013-01-01 11:49:45,160,39,male,1,4/14/2013,4/29/2013,23800,TRUE,FALSE,couple
1691, 2013-01-01 11:49:45,528,39,male,1,4/14/2013,4/29/2013,19900,TRUE,FALSE,couple
1692, 2013-01-01 11:49:45,318,39,male,1,4/14/2013,4/29/2013,17600,TRUE,FALSE,couple
1693, 2013-01-01 11:49:45,117,39,male,1,4/14/2013,4/29/2013,18500,TRUE,FALSE,couple
1694, 2013-01-01 11:49:45,106,39,male,1,4/14/2013,4/29/2013,24600,FALSE,FALSE,couple
1695, 2013-01-01 11:49:45,128,39,male,1,4/14/2013,4/29/2013,21600,TRUE,FALSE,couple
1696, 2013-01-01 11:49:45,130,39,male,1,4/14/2013,4/29/2013,18100,FALSE,FALSE,couple
1697, 2013-01-01 11:49:45,119,39,male,1,4/14/2013,4/29/2013,25300,TRUE,FALSE,couple
1698, 2013-01-01 11:49:45,246,39,male,1,4/14/2013,4/29/2013,26600,TRUE,FALSE,couple
1699, 2013-04-14 07:25:56,100,29,female,1,4/15/2013,4/18/2013,15400,TRUE,FALSE,couple
1700, 2013-04-14 07:25:56,44,29,female,1,4/15/2013,4/18/2013,21200,TRUE,FALSE,couple
1701, 2013-04-14 07:25:56,894,29,female,1,4/15/2013,4/18/2013,10400,TRUE,FALSE,couple
1702, 2013-04-14 07:25:56,97,29,female,1,4/15/2013,4/18/2013,31300,FALSE,FALSE,couple
1703, 2013-04-14 07:25:56,636,29,female,1,4/15/2013,4/18/2013,24800,TRUE,FALSE,couple
1704, 2013-04-14 07:25:56,95,29,female,1,4/15/2013,4/18/2013,23500,TRUE,FALSE,couple
1705, 2013-04-14 07:25:56,407,29,female,1,4/15/2013,4/18/2013,17600,FALSE,FALSE,couple
1706, 2013-04-14 07:25:56,541,29,female,1,4/15/2013,4/18/2013,16500,TRUE,FALSE,couple
1707, 2013-04-14 07:25:56,239,29,female,1,4/15/2013,4/18/2013,10500,TRUE,FALSE,couple
1708, 2013-04-14 07:25:56,588,29,female,1,4/15/2013,4/18/2013,12400,FALSE,FALSE,couple
1709, 2013-04-14 07:25:56,381,29,female,1,4/15/2013,4/18/2013,16800,FALSE,FALSE,couple
1710, 2013-04-14 07:25:56,712,29,female,1,4/15/2013,4/18/2013,22400,FALSE,FALSE,couple
1711, 2013-04-14 07:25:56,948,29,female,1,4/15/2013,4/18/2013,22900,TRUE,FALSE,couple
1712, 2013-04-14 07:25:56,721,29,female,1,4/15/2013,4/18/2013,22600,TRUE,FALSE,couple
1713, 2013-04-14 07:25:56,449,29,female,1,4/15/2013,4/18/2013,16000,TRUE,FALSE,couple
1714, 2013-04-14 07:25:56,174,29,female,1,4/15/2013,4/18/2013,21800,TRUE,FALSE,couple
1715, 2013-04-14 07:25:56,969,29,female,1,4/15/2013,4/18/2013,14200,FALSE,FALSE,couple
1716, 2013-04-14 07:25:56,297,29,female,1,4/15/2013,4/18/2013,21700,FALSE,FALSE,couple
1717, 2013-04-14 07:25:56,354,29,female,1,4/15/2013,4/18/2013,20400,TRUE,FALSE,couple
1718, 2013-04-14 07:25:56,663,29,female,1,4/15/2013,4/18/2013,23700,FALSE,FALSE,couple
1719, 2013-04-14 07:25:56,327,29,female,1,4/15/2013,4/18/2013,19200,TRUE,FALSE,couple
1720, 2013-04-14 07:25:56,647,29,female,1,4/15/2013,4/18/2013,15200,FALSE,FALSE,couple
1721, 2013-04-14 07:25:56,667,29,female,1,4/15/2013,4/18/2013,17100,TRUE,FALSE,couple
1722, 2013-04-14 07:25:56,222,29,female,1,4/15/2013,4/18/2013,17100,FALSE,FALSE,couple
1723, 2013-04-14 07:25:56,301,29,female,1,4/15/2013,4/18/2013,13300,TRUE,FALSE,couple
1724, 2013-04-14 07:25:56,319,29,female,1,4/15/2013,4/18/2013,10900,TRUE,FALSE,couple
1725, 2013-04-14 07:25:56,897,29,female,1,4/15/2013,4/18/2013,31600,TRUE,FALSE,couple
1726, 2013-04-14 07:25:56,128,29,female,1,4/15/2013,4/18/2013,22100,TRUE,FALSE,couple
1727, 2013-04-14 07:25:56,850,29,female,1,4/15/2013,4/18/2013,17600,TRUE,FALSE,couple
1728, 2013-04-14 07:25:56,997,29,female,1,4/15/2013,4/18/2013,20100,TRUE,TRUE,couple
1729, 2013-04-14 07:25:56,119,29,female,1,4/15/2013,4/18/2013,20700,TRUE,FALSE,couple
1730, 2012-12-07 13:31:54,572,23,male,1,12/7/2012,12/8/2012,7400,TRUE,FALSE,couple
1731, 2012-12-07 13:31:54,288,23,male,1,12/7/2012,12/8/2012,7600,FALSE,FALSE,couple
1732, 2012-12-07 13:31:54,299,23,male,1,12/7/2012,12/8/2012,4500,FALSE,FALSE,couple
1733, 2012-12-07 13:31:54,716,23,male,1,12/7/2012,12/8/2012,4200,FALSE,FALSE,couple
1734, 2012-12-07 13:31:54,99,23,male,1,12/7/2012,12/8/2012,8000,FALSE,FALSE,couple
1735, 2012-12-07 13:31:54,720,23,male,1,12/7/2012,12/8/2012,8600,TRUE,FALSE,couple
1736, 2012-12-07 13:31:54,418,23,male,1,12/7/2012,12/8/2012,5400,TRUE,FALSE,couple
1737, 2012-12-07 13:31:54,352,23,male,1,12/7/2012,12/8/2012,8400,TRUE,FALSE,couple
1738, 2012-12-07 13:31:54,285,23,male,1,12/7/2012,12/8/2012,10300,TRUE,TRUE,couple
1739, 2012-12-07 13:31:54,871,23,male,1,12/7/2012,12/8/2012,8200,TRUE,FALSE,couple
1740, 2012-12-07 13:31:54,933,23,male,1,12/7/2012,12/8/2012,7500,FALSE,FALSE,couple
1741, 2012-12-07 13:31:54,820,23,male,1,12/7/2012,12/8/2012,5500,FALSE,FALSE,couple
1742, 2012-12-07 13:31:54,228,23,male,1,12/7/2012,12/8/2012,7400,FALSE,FALSE,couple
1743, 2012-12-07 13:31:54,87,23,male,1,12/7/2012,12/8/2012,8300,TRUE,FALSE,couple
1744, 2012-12-07 13:31:54,944,23,male,1,12/7/2012,12/8/2012,8700,FALSE,FALSE,couple
1745, 2012-12-07 13:31:54,582,23,male,1,12/7/2012,12/8/2012,7400,TRUE,FALSE,couple
1746, 2012-12-07 13:31:54,471,23,male,1,12/7/2012,12/8/2012,9000,TRUE,FALSE,couple
1747, 2013-04-14 21:10:50,708,18,female,1,5/17/2013,5/19/2013,28400,TRUE,FALSE,couple
1748, 2013-04-14 21:10:50,622,18,female,1,5/17/2013,5/19/2013,30300,FALSE,FALSE,couple
1749, 2013-04-14 21:10:50,701,18,female,1,5/17/2013,5/19/2013,17100,FALSE,FALSE,couple
1750, 2013-05-28 09:57:14,218,32,female,2,5/30/2013,5/31/2013,22600,TRUE,FALSE,family
1751, 2013-05-28 09:57:14,339,32,female,2,5/30/2013,5/31/2013,12200,TRUE,FALSE,family
1752, 2013-05-28 09:57:14,186,32,female,2,5/30/2013,5/31/2013,67200,TRUE,FALSE,family
1753, 2013-05-28 09:57:14,783,32,female,2,5/30/2013,5/31/2013,28600,TRUE,FALSE,family
1754, 2013-05-28 09:57:14,554,32,female,2,5/30/2013,5/31/2013,23500,TRUE,FALSE,family
1755, 2013-05-28 09:57:14,313,32,female,2,5/30/2013,5/31/2013,19900,TRUE,FALSE,family
1756, 2013-05-28 09:57:14,498,32,female,2,5/30/2013,5/31/2013,34400,FALSE,FALSE,family
1757, 2013-05-28 09:57:14,656,32,female,2,5/30/2013,5/31/2013,23600,FALSE,FALSE,family
1758, 2013-05-28 09:57:14,243,32,female,2,5/30/2013,5/31/2013,33600,FALSE,FALSE,family
1759, 2013-05-28 09:57:14,322,32,female,2,5/30/2013,5/31/2013,20700,TRUE,FALSE,family
1760, 2013-05-28 09:57:14,416,32,female,2,5/30/2013,5/31/2013,22400,TRUE,FALSE,family
1761, 2013-05-28 09:57:14,358,32,female,2,5/30/2013,5/31/2013,29000,FALSE,FALSE,family
1762, 2013-05-28 09:57:14,208,32,female,2,5/30/2013,5/31/2013,32900,FALSE,FALSE,family
1763, 2013-05-28 09:57:14,194,32,female,2,5/30/2013,5/31/2013,33200,TRUE,FALSE,family
1764, 2013-05-28 09:57:14,28,32,female,2,5/30/2013,5/31/2013,21100,TRUE,FALSE,family
1765, 2013-05-28 09:57:14,266,32,female,2,5/30/2013,5/31/2013,16400,FALSE,FALSE,family
1766, 2013-05-28 09:57:14,763,32,female,2,5/30/2013,5/31/2013,13200,TRUE,FALSE,family
1767, 2013-05-28 09:57:14,586,32,female,2,5/30/2013,5/31/2013,20800,FALSE,FALSE,family
1768, 2013-05-28 09:57:14,272,32,female,2,5/30/2013,5/31/2013,16800,TRUE,FALSE,family
1769, 2013-05-28 09:57:14,349,32,female,2,5/30/2013,5/31/2013,18400,FALSE,FALSE,family
1770, 2012-12-06 18:27:19,894,40,female,2,12/7/2012,12/8/2012,21700,TRUE,FALSE,family
1771, 2012-12-06 18:27:19,317,40,female,2,12/7/2012,12/8/2012,51100,TRUE,TRUE,family
1772, 2012-12-06 18:27:19,531,40,female,2,12/7/2012,12/8/2012,35600,TRUE,FALSE,family
1773, 2012-12-06 18:27:19,759,40,female,2,12/7/2012,12/8/2012,34700,FALSE,FALSE,family
1774, 2012-12-06 18:27:19,419,40,female,2,12/7/2012,12/8/2012,87000,TRUE,FALSE,family
1775, 2012-12-06 18:27:19,948,40,female,2,12/7/2012,12/8/2012,33600,TRUE,FALSE,family
1776, 2012-12-06 18:27:19,129,40,female,2,12/7/2012,12/8/2012,35500,FALSE,FALSE,family
1777, 2012-12-06 18:27:19,174,40,female,2,12/7/2012,12/8/2012,34000,FALSE,FALSE,family
1778, 2012-12-06 18:27:19,797,40,female,2,12/7/2012,12/8/2012,37500,TRUE,FALSE,family
1779, 2012-12-06 18:27:19,795,40,female,2,12/7/2012,12/8/2012,33700,TRUE,FALSE,family
1780, 2012-12-06 18:27:19,354,40,female,2,12/7/2012,12/8/2012,32000,FALSE,FALSE,family
1781, 2012-12-06 18:27:19,663,40,female,2,12/7/2012,12/8/2012,28200,TRUE,FALSE,family
1782, 2012-12-06 18:27:19,327,40,female,2,12/7/2012,12/8/2012,37500,FALSE,FALSE,family
1783, 2012-12-06 18:27:19,23,40,female,2,12/7/2012,12/8/2012,21400,FALSE,FALSE,family
1784, 2012-12-06 18:27:19,376,40,female,2,12/7/2012,12/8/2012,42100,FALSE,FALSE,family
1785, 2012-12-06 18:27:19,647,40,female,2,12/7/2012,12/8/2012,30300,FALSE,FALSE,family
1786, 2012-12-06 18:27:19,520,40,female,2,12/7/2012,12/8/2012,108500,TRUE,FALSE,family
1787, 2012-12-06 18:27:19,128,40,female,2,12/7/2012,12/8/2012,35500,FALSE,FALSE,family
1788, 2012-12-06 18:27:19,850,40,female,2,12/7/2012,12/8/2012,36700,FALSE,FALSE,family
1789, 2012-12-06 18:27:19,130,40,female,2,12/7/2012,12/8/2012,31900,TRUE,FALSE,family
1790, 2012-12-06 18:27:19,390,40,female,2,12/7/2012,12/8/2012,52500,TRUE,FALSE,family
1791, 2012-12-06 18:27:19,119,40,female,2,12/7/2012,12/8/2012,31200,TRUE,FALSE,family
1792, 2013-03-17 15:16:46,693,18,male,4,4/2/2013,4/3/2013,10400,FALSE,FALSE,backpacker
1793, 2013-03-17 15:16:46,887,18,male,4,4/2/2013,4/3/2013,18900,TRUE,FALSE,backpacker
1794, 2013-03-17 15:16:46,140,18,male,4,4/2/2013,4/3/2013,24800,TRUE,FALSE,backpacker
1795, 2013-03-17 15:16:46,643,18,male,4,4/2/2013,4/3/2013,9000,TRUE,FALSE,backpacker
1796, 2012-12-02 15:33:08,324,48,female,1,12/17/2012,12/18/2012,9100,TRUE,FALSE,family
1797, 2012-12-02 15:33:08,72,48,female,1,12/17/2012,12/18/2012,9700,FALSE,FALSE,family
1798, 2012-12-02 15:33:08,866,48,female,1,12/17/2012,12/18/2012,11800,FALSE,FALSE,family
1799, 2012-12-02 15:33:08,423,48,female,1,12/17/2012,12/18/2012,34100,FALSE,FALSE,family
1800, 2012-12-02 15:33:08,427,48,female,1,12/17/2012,12/18/2012,8500,TRUE,FALSE,family
1801, 2012-12-02 15:33:08,414,48,female,1,12/17/2012,12/18/2012,11500,FALSE,FALSE,family
1802, 2012-12-02 15:33:08,626,48,female,1,12/17/2012,12/18/2012,5300,TRUE,FALSE,family
1803, 2012-12-02 15:33:08,282,48,female,1,12/17/2012,12/18/2012,8500,TRUE,FALSE,family
1804, 2012-12-02 15:33:08,165,48,female,1,12/17/2012,12/18/2012,15500,FALSE,FALSE,family
1805, 2012-12-02 15:33:08,607,48,female,1,12/17/2012,12/18/2012,3800,FALSE,FALSE,family
1806, 2012-12-02 15:33:08,579,48,female,1,12/17/2012,12/18/2012,9400,TRUE,FALSE,family
1807, 2012-12-02 15:33:08,620,48,female,1,12/17/2012,12/18/2012,6800,FALSE,FALSE,family
1808, 2012-12-02 15:33:08,39,48,female,1,12/17/2012,12/18/2012,21200,FALSE,FALSE,family
1809, 2012-12-02 15:33:08,326,48,female,1,12/17/2012,12/18/2012,6900,FALSE,FALSE,family
1810, 2012-12-02 15:33:08,793,48,female,1,12/17/2012,12/18/2012,7600,FALSE,FALSE,family
1811, 2012-12-02 15:33:08,477,48,female,1,12/17/2012,12/18/2012,4300,FALSE,FALSE,family
1812, 2012-12-02 15:33:08,50,48,female,1,12/17/2012,12/18/2012,9000,TRUE,FALSE,family
1813, 2012-12-02 15:33:08,260,48,female,1,12/17/2012,12/18/2012,10300,FALSE,FALSE,family
1814, 2012-12-02 15:33:08,814,48,female,1,12/17/2012,12/18/2012,5000,TRUE,FALSE,family
1815, 2012-12-02 15:33:08,157,48,female,1,12/17/2012,12/18/2012,5900,FALSE,FALSE,family
1816, 2012-12-02 15:33:08,373,48,female,1,12/17/2012,12/18/2012,9600,TRUE,FALSE,family
